33.651030;-117.841678
33.651146;-117.841544
33.651190;-117.841383
33.651226;-117.841201
33.651338;-117.840954
33.651387;-117.840809
33.651499;-117.840643
33.651619;-117.840477
33.651749;-117.840294
33.651869;-117.840160
33.652039;-117.840058
33.652249;-117.839919
33.652418;-117.839769
33.652615;-117.839645
33.652802;-117.839479
33.652936;-117.839329
33.653111;-117.839077
33.653289;-117.838781
33.653365;-117.838540
33.653142;-117.838320
33.653039;-117.838218
33.652816;-117.837950
33.652668;-117.837762
33.652566;-117.837633
33.652418;-117.837462
33.652213;-117.837199
33.651958;-117.836893
33.651762;-117.836539
33.651633;-117.836180
33.651521;-117.835901
33.651414;-117.835541
33.651302;-117.835160
33.651159;-117.835187
33.650954;-117.835236
33.650677;-117.835316
33.650391;-117.835380
33.650391;-117.835380
33.649891;-117.835498
33.649712;-117.835504
33.649480;-117.835515
33.649351;-117.835509
33.648868;-117.835461
33.648408;-117.835413
33.647989;-117.835364
33.647864;-117.835348
33.647734;-117.835348
33.647761;-117.835708
33.647743;-117.836030
33.647797;-117.836523
33.647984;-117.836963
33.648073;-117.837285
33.648207;-117.837725
33.648359;-117.838197
33.648600;-117.838669
33.648984;-117.839334
33.649333;-117.839828
33.649654;-117.840385
33.649887;-117.840750
33.650181;-117.841104
33.650521;-117.841372
33.650815;-117.841576
33.651030;-117.841678
33.651030;-117.841678
33.650815;-117.841576
33.650521;-117.841372
33.650181;-117.841104
33.649887;-117.840750
33.649654;-117.840385
33.649333;-117.839828
33.648984;-117.839334
33.648600;-117.838669
33.648359;-117.838197
33.648207;-117.837725
33.648073;-117.837285
33.647984;-117.836963
33.647797;-117.836523
33.647743;-117.836030
33.647761;-117.835708
33.647734;-117.835348
33.647743;-117.835053
33.647774;-117.834812
33.647823;-117.834554
33.647917;-117.834120
33.648060;-117.833492
33.648194;-117.832956
33.648297;-117.832478
33.648453;-117.831792
33.648583;-117.831175
33.648699;-117.830595
33.648797;-117.830155
33.648520;-117.830011
33.648100;-117.829914
33.647832;-117.829828
33.647529;-117.829742
33.647261;-117.829657
33.647082;-117.829581
33.646993;-117.829549
33.647042;-117.829313
33.647104;-117.829093
33.647167;-117.828895
33.647247;-117.828729
33.647417;-117.828493
33.647547;-117.828310
33.647694;-117.828053
33.647792;-117.827849
33.647868;-117.827656
33.647913;-117.827468
33.647953;-117.827232
33.647971;-117.827033
33.647993;-117.826878
33.647980;-117.826712
33.647966;-117.826545
33.647931;-117.826331
33.647868;-117.826095
33.647806;-117.825891
33.647734;-117.825714
33.647587;-117.825451
33.647350;-117.825177
33.647033;-117.824898
33.646890;-117.824764
33.646211;-117.824367
33.645939;-117.824212
33.645707;-117.824110
33.645349;-117.823992
33.644983;-117.823874
33.644644;-117.823820
33.644153;-117.823766
33.643885;-117.823734
33.643063;-117.823831
33.642956;-117.823455
33.642697;-117.822812
33.642563;-117.822522
33.642456;-117.821835
33.643233;-117.821749
33.643742;-117.821728
33.644322;-117.821771
33.644822;-117.821857
33.645403;-117.822007
33.645984;-117.822222
33.646537;-117.822468
33.647243;-117.822876
33.647698;-117.823133
33.648288;-117.823466
33.648922;-117.823809
33.649369;-117.824078
33.649940;-117.824367
33.650619;-117.824796
33.651378;-117.825215
33.652021;-117.825612
33.652861;-117.826105
33.653548;-117.826535
33.654414;-117.827039
33.654950;-117.827328
33.655593;-117.827532
33.656183;-117.827640
33.657228;-117.827693
33.658603;-117.827640
33.660032;-117.827586
33.661559;-117.827543
33.662246;-117.827522
33.663130;-117.827479
33.663720;-117.827393
33.664077;-117.827286
33.664407;-117.827168
33.664693;-117.827060
33.664970;-117.826937
33.665260;-117.826754
33.665456;-117.826626
33.665635;-117.826481
33.665796;-117.826341
33.666023;-117.826121
33.666363;-117.825783
33.666845;-117.825301
33.667318;-117.824839
33.667716;-117.824432
33.667908;-117.824324
33.667957;-117.824126
33.668050;-117.823970
33.668180;-117.823772
33.668278;-117.823654
33.668394;-117.823509
33.668510;-117.823370
33.668600;-117.823235
33.668680;-117.823112
33.668738;-117.822962
33.668783;-117.822801
33.668823;-117.822592
33.668841;-117.822436
33.668823;-117.822248
33.668734;-117.821846
33.668626;-117.821374
33.668542;-117.821015
33.668457;-117.820623
33.668381;-117.820290
33.668363;-117.820044
33.668448;-117.819824
33.668801;-117.819915
33.669068;-117.820129
33.669238;-117.820333
33.669515;-117.820548
33.669747;-117.820709
33.669988;-117.820923
33.670265;-117.821159
33.670595;-117.821696
33.670274;-117.822093
33.669881;-117.822468
33.669426;-117.822908
33.669024;-117.823316
33.668595;-117.823745
33.668292;-117.824067
33.668086;-117.824281
33.667908;-117.824324
33.667957;-117.824126
33.668050;-117.823970
33.668180;-117.823772
33.668278;-117.823654
33.668394;-117.823509
33.668510;-117.823370
33.668600;-117.823235
33.668680;-117.823112
33.668738;-117.822962
33.668783;-117.822801
33.668823;-117.822592
33.668841;-117.822436
33.668823;-117.822248
33.668734;-117.821846
33.668626;-117.821374
33.668542;-117.821015
33.668457;-117.820623
33.668381;-117.820290
33.668363;-117.820044
33.668448;-117.819824
33.668131;-117.818751
33.667885;-117.817973
33.667528;-117.816820
33.667207;-117.815832
33.666858;-117.814824
33.666483;-117.813687
33.666260;-117.812866
33.665988;-117.811868
33.665778;-117.810978
33.665622;-117.809964
33.665479;-117.809004
33.665251;-117.807394
33.664952;-117.805377
33.664639;-117.803146
33.664479;-117.802105
33.664193;-117.800163
33.663961;-117.798404
33.663755;-117.797084
33.663514;-117.795217
33.663291;-117.793801
33.663059;-117.792192
33.662845;-117.791011
33.662791;-117.790282
33.662675;-117.789477
33.662541;-117.788490
33.662291;-117.787428
33.662077;-117.786559
33.661800;-117.785883
33.661568;-117.785282
33.661148;-117.784263
33.660809;-117.783383
33.660550;-117.782793
33.660058;-117.781956
33.659183;-117.780401
33.658496;-117.779328
33.657754;-117.778083
33.657004;-117.776817
33.656540;-117.775991
33.655718;-117.774500
33.655066;-117.773362
33.654495;-117.772343
33.654057;-117.771431
33.653727;-117.770755
33.653414;-117.769983
33.653227;-117.769425
33.653021;-117.768781
33.652834;-117.767998
33.652610;-117.767054
33.652423;-117.766002
33.652092;-117.763653
33.651789;-117.761711
33.651601;-117.760477
33.651476;-117.759587
33.651289;-117.758632
33.651012;-117.757376
33.650708;-117.756271
33.650431;-117.755274
33.650217;-117.754598
33.649851;-117.753310
33.649511;-117.752119
33.648958;-117.750853
33.648752;-117.750553
33.648627;-117.750210
33.648466;-117.749823
33.648324;-117.749373
33.648163;-117.749029
33.647984;-117.748740
33.647806;-117.748525
33.647600;-117.748343
33.647377;-117.748160
33.647118;-117.747957
33.646921;-117.747710
33.646787;-117.747452
33.646752;-117.747195
33.646761;-117.746980
33.646984;-117.746379
33.647600;-117.746712
33.648382;-117.747173
33.648645;-117.748134
33.648953;-117.749233
33.649279;-117.750430
33.649355;-117.750521
33.649628;-117.751454
33.649511;-117.752119
33.649628;-117.751454
33.649355;-117.750521
33.649279;-117.750430
33.648953;-117.749233
33.648645;-117.748134
33.648382;-117.747173
33.648525;-117.747259
33.648743;-117.747195
33.648828;-117.747125
33.648871;-117.747034
33.648897;-117.746795
33.648723;-117.746184
33.648399;-117.745250
33.648326;-117.745290
33.648243;-117.745328
33.648192;-117.745382
33.648149;-117.745449
33.648102;-117.745561
33.648087;-117.745669
33.648105;-117.745851
33.648172;-117.746197
33.648236;-117.746527
33.648292;-117.746776
33.648382;-117.747173
33.648525;-117.747259
33.648743;-117.747195
33.648828;-117.747125
33.648871;-117.747034
33.648897;-117.746795
33.648723;-117.746184
33.648399;-117.745250
33.648292;-117.744969
33.648176;-117.744722
33.647948;-117.744228
33.647806;-117.743686
33.648466;-117.743434
33.648708;-117.743391
33.648940;-117.743402
33.649369;-117.743713
33.649873;-117.744169
33.650087;-117.744395
33.650150;-117.744593
33.650137;-117.745011
33.650020;-117.745355
33.649904;-117.745564
33.649802;-117.745714
33.649681;-117.745580
33.649413;-117.745296
33.649159;-117.745108
33.648958;-117.745065
33.648775;-117.745097
33.648399;-117.745250
33.648775;-117.745097
33.648958;-117.745065
33.649159;-117.745108
33.649413;-117.745296
33.649681;-117.745580
33.649802;-117.745714
33.650061;-117.745902
33.650333;-117.746170
33.650632;-117.746492
33.650815;-117.746658
33.651150;-117.746889
33.651539;-117.747002
33.651963;-117.747028
33.652383;-117.746900
33.652718;-117.746717
33.652954;-117.746481
33.653227;-117.746165
33.653325;-117.745999
33.654124;-117.746476
33.654473;-117.746691
33.654772;-117.746792
33.655258;-117.746851
33.655379;-117.745650
33.655468;-117.744936
33.655522;-117.744555
33.655602;-117.744073
33.655718;-117.743407
33.655750;-117.743123
33.655821;-117.742533
33.655817;-117.741938
33.655750;-117.741299
33.655660;-117.740854
33.655486;-117.740269
33.655316;-117.739695
33.655129;-117.739213
33.654852;-117.738633
33.654593;-117.738193
33.654294;-117.737791
33.654075;-117.737566
33.654245;-117.737410
33.654477;-117.737067
33.654781;-117.736664
33.655424;-117.735903
33.656192;-117.735098
33.654865;-117.733092
33.655109;-117.732799
33.655366;-117.732550
33.655683;-117.732400
33.656031;-117.732349
33.656274;-117.732376
33.656634;-117.732893
