33.651058;-117.841737
33.650942;-117.841705
33.650799;-117.841587
33.650576;-117.841469
33.649817;-117.840697
33.649174;-117.839731
33.648396;-117.838422
33.648137;-117.837735
33.647932;-117.836920
33.647798;-117.836405
33.647825;-117.835279
33.648673;-117.830848
33.648782;-117.830129
33.648718;-117.830096
33.647932;-117.829828
33.647003;-117.829517
33.647191;-117.828852
33.647727;-117.828037
33.647887;-117.827564
33.647995;-117.827049
33.647968;-117.826567
33.647896;-117.826148
33.647691;-117.825612
33.647307;-117.825150
33.646896;-117.824775
33.646369;-117.824464
33.645815;-117.824174
33.645279;-117.823960
33.644618;-117.823831
33.643949;-117.823756
33.643020;-117.823842
33.641939;-117.824163
33.641207;-117.824453
33.640697;-117.824721
33.640161;-117.825108
33.639849;-117.825526
33.639679;-117.825869
33.639152;-117.825783
33.638196;-117.825580
33.638116;-117.825547
33.638036;-117.825451
33.637830;-117.825022
33.639250;-117.824035
33.640054;-117.823509
33.640903;-117.823026
33.641698;-117.822737
33.641993;-117.824142
33.643020;-117.823842
33.643949;-117.823756
33.644618;-117.823831
33.645279;-117.823960
33.645815;-117.824174
33.646369;-117.824464
33.646896;-117.824775
33.647307;-117.825150
33.647691;-117.825612
33.647896;-117.826148
33.647968;-117.826567
33.647995;-117.827049
33.647887;-117.827564
33.647727;-117.828037
33.647191;-117.828852
33.647003;-117.829517
33.647932;-117.829828
33.648718;-117.830096
33.650469;-117.830579
33.651040;-117.830848
33.651692;-117.831234
33.651460;-117.831888
33.651254;-117.832639
33.651156;-117.833337
33.651183;-117.834581
33.651281;-117.835096
33.651621;-117.836137
33.651969;-117.836920
33.652666;-117.837757
33.653353;-117.838540
33.653264;-117.838840
33.652951;-117.839291
33.652728;-117.839538
33.652326;-117.839849
33.651906;-117.840149
33.651522;-117.840632
33.651353;-117.840922
33.651058;-117.841737
