33.649042;-117.839570
33.649364;-117.840064
33.649846;-117.840729
33.650364;-117.841351
33.650900;-117.841716
33.651109;-117.841673
33.651221;-117.841319
33.651390;-117.840815
33.651730;-117.840343
33.651890;-117.840149
33.652198;-117.839935
33.652507;-117.839715
33.652792;-117.839500
33.652944;-117.839280
33.653123;-117.839050
33.653279;-117.838803
33.653382;-117.838567
33.653194;-117.838352
33.653047;-117.838224
33.652904;-117.838047
33.652774;-117.837875
33.652569;-117.837650
33.652346;-117.837371
33.652140;-117.837108
33.651962;-117.836882
33.651761;-117.836545
33.651658;-117.836266
33.651538;-117.835954
33.651439;-117.835643
33.651301;-117.835128
33.651274;-117.834989
33.651189;-117.834683
33.651167;-117.834431
33.651154;-117.834104
33.651149;-117.833766
33.651140;-117.833417
33.651171;-117.833063
33.651225;-117.832682
33.651323;-117.832296
33.651453;-117.831867
33.651582;-117.831497
33.651707;-117.831223
33.651417;-117.831041
33.651113;-117.830874
33.650796;-117.830692
33.650671;-117.830617
33.650225;-117.830493
33.649778;-117.830375
33.649189;-117.830204
33.648939;-117.830091
33.648443;-117.829919
33.648238;-117.829850
33.647983;-117.829764
33.647666;-117.829662
33.647474;-117.829608
33.647260;-117.829539
33.646992;-117.829458
33.647161;-117.828916
33.647268;-117.828702
33.647536;-117.828337
33.647764;-117.827913
33.647912;-117.827463
33.647983;-117.826899
33.647965;-117.826465
33.647840;-117.825971
33.647746;-117.825751
33.647559;-117.825397
33.647362;-117.825215
33.647112;-117.824979
33.646835;-117.824737
33.646563;-117.824576
33.646156;-117.824340
33.645942;-117.824206
33.645558;-117.824067
33.645183;-117.823933
33.644585;-117.823831
33.644102;-117.823761
33.643843;-117.823756
33.643392;-117.823777
33.643039;-117.823831
33.642740;-117.823911
33.642495;-117.823992
33.642012;-117.824131
33.641190;-117.824469
33.640699;-117.824711
33.640369;-117.824947
33.640128;-117.825140
33.640061;-117.825183
33.639797;-117.825617
33.639681;-117.825896
33.639029;-117.825751
33.638145;-117.825558
33.638042;-117.825462
33.637832;-117.825006
33.637774;-117.824829
33.637850;-117.824716
33.639163;-117.823847
33.639904;-117.823353
33.640279;-117.823107
33.640829;-117.822855
33.641655;-117.822533
33.642012;-117.824131
33.642495;-117.823992
33.642740;-117.823911
33.643039;-117.823831
33.643392;-117.823777
33.643843;-117.823756
33.644102;-117.823761
33.644585;-117.823831
33.645183;-117.823933
33.645558;-117.824067
33.645942;-117.824206
33.646156;-117.824340
33.646563;-117.824576
33.646835;-117.824737
33.647112;-117.824979
33.647362;-117.825215
33.647559;-117.825397
33.647746;-117.825751
33.647840;-117.825971
33.647965;-117.826465
33.647983;-117.826899
33.647912;-117.827463
33.647764;-117.827913
33.647536;-117.828337
33.647268;-117.828702
33.647161;-117.828916
33.646992;-117.829458
33.647260;-117.829539
33.647474;-117.829608
33.647666;-117.829662
33.647983;-117.829764
33.648238;-117.829850
33.648443;-117.829919
33.648939;-117.830091
33.648703;-117.830751
33.648524;-117.831717
33.648346;-117.832682
33.648113;-117.833390
33.647935;-117.834334
33.647756;-117.835300
33.647774;-117.836094
33.647863;-117.836759
33.648009;-117.837274
33.648214;-117.837875
33.648419;-117.838444
33.648786;-117.839087
33.649042;-117.839570
